storeid,storelabel,store_type,storesize,sizecategory,deptid,deptlabel,date,year,quarter,month,monthname,week,isholiday,ca_semaine,total_markdown,has_markdown,markdown1,markdown2,markdown3,markdown4,markdown5
31,Store_31,B,106434,Medium,15,Dept_15,2023-11-25,2023,4,11,November,47,1,92998.68,9894.830000000002,1,1062.77,5071.4,252.89,2228.82,1278.95
31,Store_31,B,106434,Medium,16,Dept_16,2023-11-25,2023,4,11,November,47,1,98777.93,9894.830000000002,1,1062.77,5071.4,252.89,2228.82,1278.95
31,Store_31,B,106434,Medium,17,Dept_17,2023-11-25,2023,4,11,November,47,1,49108.97,9894.830000000002,1,1062.77,5071.4,252.89,2228.82,1278.95
31,Store_31,B,106434,Medium,18,Dept_18,2023-11-25,2023,4,11,November,47,1,117235.62,9894.830000000002,1,1062.77,5071.4,252.89,2228.82,1278.95
31,Store_31,B,106434,Medium,19,Dept_19,2023-11-25,2023,4,11,November,47,1,164597.12,9894.830000000002,1,1062.77,5071.4,252.89,2228.82,1278.95
31,Store_31,B,106434,Medium,20,Dept_20,2023-11-25,2023,4,11,November,47,1,55790.22,9894.830000000002,1,1062.77,5071.4,252.89,2228.82,1278.95
31,Store_31,B,106434,Medium,1,Dept_01,2023-12-02,2023,4,12,December,48,0,31540.92,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,2,Dept_02,2023-12-02,2023,4,12,December,48,0,30026.13,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,3,Dept_03,2023-12-02,2023,4,12,December,48,0,29475.69,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,4,Dept_04,2023-12-02,2023,4,12,December,48,0,35928.14,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,5,Dept_05,2023-12-02,2023,4,12,December,48,0,56973.96,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,6,Dept_06,2023-12-02,2023,4,12,December,48,0,33341.22,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,7,Dept_07,2023-12-02,2023,4,12,December,48,0,9112.5,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,8,Dept_08,2023-12-02,2023,4,12,December,48,0,18711.47,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,9,Dept_09,2023-12-02,2023,4,12,December,48,0,40312.8,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,10,Dept_10,2023-12-02,2023,4,12,December,48,0,18238.22,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,11,Dept_11,2023-12-02,2023,4,12,December,48,0,51662.53,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,12,Dept_12,2023-12-02,2023,4,12,December,48,0,39606.91,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,13,Dept_13,2023-12-02,2023,4,12,December,48,0,57665.3,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,14,Dept_14,2023-12-02,2023,4,12,December,48,0,70698.34,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,15,Dept_15,2023-12-02,2023,4,12,December,48,0,23460.59,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,16,Dept_16,2023-12-02,2023,4,12,December,48,0,56413.32,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,17,Dept_17,2023-12-02,2023,4,12,December,48,0,22739.34,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,18,Dept_18,2023-12-02,2023,4,12,December,48,0,28083.17,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,19,Dept_19,2023-12-02,2023,4,12,December,48,0,27071.71,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,20,Dept_20,2023-12-02,2023,4,12,December,48,0,73559.32,12677.16,1,3751.83,1569.07,1103.4,2051.97,4200.89
31,Store_31,B,106434,Medium,1,Dept_01,2023-12-09,2023,4,12,December,49,0,44286.79,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,2,Dept_02,2023-12-09,2023,4,12,December,49,0,16911.16,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,3,Dept_03,2023-12-09,2023,4,12,December,49,0,47710.45,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,4,Dept_04,2023-12-09,2023,4,12,December,49,0,18633.88,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,5,Dept_05,2023-12-09,2023,4,12,December,49,0,16440.26,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,6,Dept_06,2023-12-09,2023,4,12,December,49,0,27512.76,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,7,Dept_07,2023-12-09,2023,4,12,December,49,0,6962.24,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,8,Dept_08,2023-12-09,2023,4,12,December,49,0,13600.59,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,9,Dept_09,2023-12-09,2023,4,12,December,49,0,49438.47,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,10,Dept_10,2023-12-09,2023,4,12,December,49,0,43705.99,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,11,Dept_11,2023-12-09,2023,4,12,December,49,0,47281.6,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,12,Dept_12,2023-12-09,2023,4,12,December,49,0,21111.86,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,13,Dept_13,2023-12-09,2023,4,12,December,49,0,64066.75,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,14,Dept_14,2023-12-09,2023,4,12,December,49,0,75450.04,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,15,Dept_15,2023-12-09,2023,4,12,December,49,0,79076.0,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,16,Dept_16,2023-12-09,2023,4,12,December,49,0,40833.47,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,17,Dept_17,2023-12-09,2023,4,12,December,49,0,33546.01,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,18,Dept_18,2023-12-09,2023,4,12,December,49,0,19478.63,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,19,Dept_19,2023-12-09,2023,4,12,December,49,0,16040.7,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,20,Dept_20,2023-12-09,2023,4,12,December,49,0,80191.17,11391.25,1,3255.82,618.95,864.4,3248.74,3403.34
31,Store_31,B,106434,Medium,1,Dept_01,2023-12-16,2023,4,12,December,50,0,22830.66,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,2,Dept_02,2023-12-16,2023,4,12,December,50,0,29137.87,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,3,Dept_03,2023-12-16,2023,4,12,December,50,0,4674.21,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,4,Dept_04,2023-12-16,2023,4,12,December,50,0,30449.9,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,5,Dept_05,2023-12-16,2023,4,12,December,50,0,15804.04,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,6,Dept_06,2023-12-16,2023,4,12,December,50,0,43639.51,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,7,Dept_07,2023-12-16,2023,4,12,December,50,0,49673.62,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,8,Dept_08,2023-12-16,2023,4,12,December,50,0,58903.94,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,9,Dept_09,2023-12-16,2023,4,12,December,50,0,23967.67,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,10,Dept_10,2023-12-16,2023,4,12,December,50,0,61029.66,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,11,Dept_11,2023-12-16,2023,4,12,December,50,0,22666.02,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,12,Dept_12,2023-12-16,2023,4,12,December,50,0,28723.76,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,13,Dept_13,2023-12-16,2023,4,12,December,50,0,32475.21,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,14,Dept_14,2023-12-16,2023,4,12,December,50,0,43047.24,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,15,Dept_15,2023-12-16,2023,4,12,December,50,0,32528.15,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,16,Dept_16,2023-12-16,2023,4,12,December,50,0,20034.82,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,17,Dept_17,2023-12-16,2023,4,12,December,50,0,69090.0,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,18,Dept_18,2023-12-16,2023,4,12,December,50,0,61822.14,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,19,Dept_19,2023-12-16,2023,4,12,December,50,0,51783.55,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,20,Dept_20,2023-12-16,2023,4,12,December,50,0,55468.5,11610.29,1,3147.75,1055.97,1701.65,1490.58,4214.34
31,Store_31,B,106434,Medium,1,Dept_01,2023-12-23,2023,4,12,December,51,1,41346.42,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,2,Dept_02,2023-12-23,2023,4,12,December,51,1,27716.82,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,3,Dept_03,2023-12-23,2023,4,12,December,51,1,15084.53,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,4,Dept_04,2023-12-23,2023,4,12,December,51,1,26530.92,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,5,Dept_05,2023-12-23,2023,4,12,December,51,1,21853.98,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,6,Dept_06,2023-12-23,2023,4,12,December,51,1,46918.53,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,7,Dept_07,2023-12-23,2023,4,12,December,51,1,71925.38,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,8,Dept_08,2023-12-23,2023,4,12,December,51,1,86625.03,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,9,Dept_09,2023-12-23,2023,4,12,December,51,1,104591.58,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,10,Dept_10,2023-12-23,2023,4,12,December,51,1,70200.9,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,11,Dept_11,2023-12-23,2023,4,12,December,51,1,130605.74,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,12,Dept_12,2023-12-23,2023,4,12,December,51,1,63006.85,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,13,Dept_13,2023-12-23,2023,4,12,December,51,1,53633.96,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,14,Dept_14,2023-12-23,2023,4,12,December,51,1,84157.07,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,15,Dept_15,2023-12-23,2023,4,12,December,51,1,99043.55,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,16,Dept_16,2023-12-23,2023,4,12,December,51,1,91046.65,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,17,Dept_17,2023-12-23,2023,4,12,December,51,1,18433.95,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,18,Dept_18,2023-12-23,2023,4,12,December,51,1,148876.06,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,19,Dept_19,2023-12-23,2023,4,12,December,51,1,66849.76,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,20,Dept_20,2023-12-23,2023,4,12,December,51,1,41820.96,25979.510000000002,1,10097.37,3687.37,304.14,2794.18,9096.45
31,Store_31,B,106434,Medium,1,Dept_01,2023-12-30,2023,4,12,December,52,1,72092.66,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,2,Dept_02,2023-12-30,2023,4,12,December,52,1,82467.41,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,3,Dept_03,2023-12-30,2023,4,12,December,52,1,32014.99,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,4,Dept_04,2023-12-30,2023,4,12,December,52,1,8851.49,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,5,Dept_05,2023-12-30,2023,4,12,December,52,1,75411.42,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,6,Dept_06,2023-12-30,2023,4,12,December,52,1,39800.14,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,7,Dept_07,2023-12-30,2023,4,12,December,52,1,54010.59,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,8,Dept_08,2023-12-30,2023,4,12,December,52,1,91547.18,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,9,Dept_09,2023-12-30,2023,4,12,December,52,1,67451.65,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,10,Dept_10,2023-12-30,2023,4,12,December,52,1,60406.79,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,11,Dept_11,2023-12-30,2023,4,12,December,52,1,50865.39,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,12,Dept_12,2023-12-30,2023,4,12,December,52,1,39702.64,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,13,Dept_13,2023-12-30,2023,4,12,December,52,1,60300.36,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,14,Dept_14,2023-12-30,2023,4,12,December,52,1,58639.38,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,15,Dept_15,2023-12-30,2023,4,12,December,52,1,76457.28,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,16,Dept_16,2023-12-30,2023,4,12,December,52,1,63346.16,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,17,Dept_17,2023-12-30,2023,4,12,December,52,1,91773.25,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,18,Dept_18,2023-12-30,2023,4,12,December,52,1,136544.41,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,19,Dept_19,2023-12-30,2023,4,12,December,52,1,120034.02,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,20,Dept_20,2023-12-30,2023,4,12,December,52,1,112112.22,32590.760000000002,1,6361.96,5510.87,8714.36,6519.03,5484.54
31,Store_31,B,106434,Medium,1,Dept_01,2024-01-06,2024,1,1,January,1,1,29728.41,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,2,Dept_02,2024-01-06,2024,1,1,January,1,1,46310.97,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,3,Dept_03,2024-01-06,2024,1,1,January,1,1,57408.79,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,4,Dept_04,2024-01-06,2024,1,1,January,1,1,58208.07,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,5,Dept_05,2024-01-06,2024,1,1,January,1,1,16883.81,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,6,Dept_06,2024-01-06,2024,1,1,January,1,1,45376.03,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,7,Dept_07,2024-01-06,2024,1,1,January,1,1,30622.34,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,8,Dept_08,2024-01-06,2024,1,1,January,1,1,46843.92,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,9,Dept_09,2024-01-06,2024,1,1,January,1,1,35493.76,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,10,Dept_10,2024-01-06,2024,1,1,January,1,1,71982.95,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,11,Dept_11,2024-01-06,2024,1,1,January,1,1,25902.72,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,12,Dept_12,2024-01-06,2024,1,1,January,1,1,82953.11,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,13,Dept_13,2024-01-06,2024,1,1,January,1,1,14014.36,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,14,Dept_14,2024-01-06,2024,1,1,January,1,1,77655.72,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,15,Dept_15,2024-01-06,2024,1,1,January,1,1,35681.5,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,16,Dept_16,2024-01-06,2024,1,1,January,1,1,35372.66,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,17,Dept_17,2024-01-06,2024,1,1,January,1,1,76039.52,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,18,Dept_18,2024-01-06,2024,1,1,January,1,1,72884.36,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,19,Dept_19,2024-01-06,2024,1,1,January,1,1,92931.76,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,20,Dept_20,2024-01-06,2024,1,1,January,1,1,13001.55,21663.65,1,5843.43,6283.54,6727.76,1172.85,1636.07
31,Store_31,B,106434,Medium,1,Dept_01,2024-01-13,2024,1,1,January,2,0,44428.39,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,2,Dept_02,2024-01-13,2024,1,1,January,2,0,11364.41,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,3,Dept_03,2024-01-13,2024,1,1,January,2,0,47627.3,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,4,Dept_04,2024-01-13,2024,1,1,January,2,0,49651.41,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,5,Dept_05,2024-01-13,2024,1,1,January,2,0,51285.81,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,6,Dept_06,2024-01-13,2024,1,1,January,2,0,29549.79,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,7,Dept_07,2024-01-13,2024,1,1,January,2,0,50001.88,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,8,Dept_08,2024-01-13,2024,1,1,January,2,0,56053.02,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,9,Dept_09,2024-01-13,2024,1,1,January,2,0,32123.44,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,10,Dept_10,2024-01-13,2024,1,1,January,2,0,9673.96,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,11,Dept_11,2024-01-13,2024,1,1,January,2,0,65709.59,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,12,Dept_12,2024-01-13,2024,1,1,January,2,0,11786.72,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,13,Dept_13,2024-01-13,2024,1,1,January,2,0,42146.18,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,14,Dept_14,2024-01-13,2024,1,1,January,2,0,34550.04,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,15,Dept_15,2024-01-13,2024,1,1,January,2,0,85532.59,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,16,Dept_16,2024-01-13,2024,1,1,January,2,0,8421.28,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,17,Dept_17,2024-01-13,2024,1,1,January,2,0,49271.36,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,18,Dept_18,2024-01-13,2024,1,1,January,2,0,35618.71,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,19,Dept_19,2024-01-13,2024,1,1,January,2,0,43589.1,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,20,Dept_20,2024-01-13,2024,1,1,January,2,0,13283.67,11572.460000000001,1,2182.9,169.26,3902.53,1487.93,3829.84
31,Store_31,B,106434,Medium,1,Dept_01,2024-01-20,2024,1,1,January,3,0,6145.72,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,2,Dept_02,2024-01-20,2024,1,1,January,3,0,40439.21,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,3,Dept_03,2024-01-20,2024,1,1,January,3,0,42892.93,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,4,Dept_04,2024-01-20,2024,1,1,January,3,0,11236.99,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,5,Dept_05,2024-01-20,2024,1,1,January,3,0,9564.3,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,6,Dept_06,2024-01-20,2024,1,1,January,3,0,36596.39,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,7,Dept_07,2024-01-20,2024,1,1,January,3,0,34578.58,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,8,Dept_08,2024-01-20,2024,1,1,January,3,0,22316.82,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,9,Dept_09,2024-01-20,2024,1,1,January,3,0,49163.95,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,10,Dept_10,2024-01-20,2024,1,1,January,3,0,43129.43,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,11,Dept_11,2024-01-20,2024,1,1,January,3,0,19199.53,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,12,Dept_12,2024-01-20,2024,1,1,January,3,0,24414.82,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,13,Dept_13,2024-01-20,2024,1,1,January,3,0,18026.83,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,14,Dept_14,2024-01-20,2024,1,1,January,3,0,44597.21,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,15,Dept_15,2024-01-20,2024,1,1,January,3,0,59962.64,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,16,Dept_16,2024-01-20,2024,1,1,January,3,0,28337.97,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,17,Dept_17,2024-01-20,2024,1,1,January,3,0,63934.91,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,18,Dept_18,2024-01-20,2024,1,1,January,3,0,22058.82,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,19,Dept_19,2024-01-20,2024,1,1,January,3,0,58662.38,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,20,Dept_20,2024-01-20,2024,1,1,January,3,0,75620.05,11593.07,1,3309.03,2729.42,1282.71,381.36,3890.55
31,Store_31,B,106434,Medium,1,Dept_01,2024-01-27,2024,1,1,January,4,0,31304.46,7056.52,1,1484.82,1155.84,1109.02,1575.91,1730.93
31,Store_31,B,106434,Medium,2,Dept_02,2024-01-27,2024,1,1,January,4,0,42459.84,7056.52,1,1484.82,1155.84,1109.02,1575.91,1730.93
31,Store_31,B,106434,Medium,3,Dept_03,2024-01-27,2024,1,1,January,4,0,44386.12,7056.52,1,1484.82,1155.84,1109.02,1575.91,1730.93
31,Store_31,B,106434,Medium,4,Dept_04,2024-01-27,2024,1,1,January,4,0,43372.85,7056.52,1,1484.82,1155.84,1109.02,1575.91,1730.93
